trace_id,workload_class,time_step,event_type,object_id,object_class,validation_gate_ids,validation_decision,failed_gate_ids,raw_reuse_credit,validation_overhead,safe_reuse_credit,unsafe_positive_credit,evidence_label
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:trajectory_log:4,trajectory log,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,provenance_presence; trajectory_lineage,9.077778,0.2847,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:tool_output:1,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.2234,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:tool_output:2,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.2334,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:tool_output:3,tool output,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,provenance_presence; trajectory_lineage; pointer_recoverability,7.777778,0.2434,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:verifier_state:1,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.335,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:verifier_state:2,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.345,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:verifier_state:3,verifier state,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,trajectory_lineage,9.711111,0.355,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:durable_workspace:1,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,10.977778,0.3356,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:durable_workspace:2,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,10.977778,0.3456,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:durable_workspace:3,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,10.977778,0.3556,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,88,object_access,multi-agent_branch_merge:durable_workspace:4,durable workspace,provenance_presence; retention_hold_compliance; pointer_recoverability,denied_reuse,provenance_presence; pointer_recoverability,10.977778,0.3656,0.0,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,93,object_access,multi-agent_branch_merge:weights:1,weights,tenant_isolation,safe_reuse,,3.15,0.106,3.044,false,synthetic_enforcement
trace-v2-multi-agent_branch_merge,multi-agent branch/merge,93,object_access,multi-agent_branch_merge:prefix_cache:1,prefix cache,source_freshness; tenant_isolation; cache_salt_isolation,safe_reuse,,5.444444,0.1348,5.309644,false,synthetic_enforcement
