trace_id,run_id,workload_class,time_step,event_type,object_id,object_class,size_units,tier,parent_object_id,trajectory_node_id,branch_id,provenance_id,reuse_distance,reuse_probability_hint,correctness_sensitive,recompute_cost_hint,loss_cost_hint,durability_horizon,verifier_id,merge_state,source_version,invalidation_signal,evidence_label,tenant_scope,cache_salt,actor_id,replay_authorization_scope,verifier_evidence_hash,retention_hold_state,pointer_valid,validation_gate_ids,validation_decision,validation_lookup_count,validation_queue_wait,validation_start_time,validation_end_time,raw_reuse_credit,evidence_label
trace-v2-verification-heavy,verification-heavy,verification-heavy,31,workspace_write,verification-heavy:tool_output:3,tool output,70,durable workspace,,verification-heavy:workspace-node:1,,prov:workspace:1,,,true,,,160,,,workspace:v1,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,safe_reuse,4,0.0,31.001,31.1844,2.457778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,32,object_place,verification-heavy:branch_state:3,branch state,65,CPU DRAM,,verification-heavy:node:3,verification-heavy:branch:3,prov:verification-heavy:branch:3,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.04,32.001,32.2083,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,32,object_create,verification-heavy:trajectory_log:3,trajectory log,41,NVMe,verification-heavy:KV_cache:1,verification-heavy:node:3,verification-heavy:branch:3,prov:verification-heavy:branch:3,,0.72,true,11,35,160,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.05,32.001,32.22582,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,33,object_place,verification-heavy:trajectory_log:3,trajectory log,35,NVMe,,verification-heavy:node:3,verification-heavy:branch:3,prov:verification-heavy:branch:3,,,true,,,160,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.06,33.001,33.2257,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,33,object_create,verification-heavy:tool_output:2,tool output,76,durable workspace,,verification-heavy:tool-node:2,verification-heavy:branch:2,prov:tool:2,,0.72,true,23,70,160,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.04,33.001,33.18452,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,33,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.05,33.001,33.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,34,object_place,verification-heavy:tool_output:2,tool output,70,durable workspace,,verification-heavy:tool-node:2,verification-heavy:branch:2,prov:tool:2,,,true,,,160,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.06,34.001,34.1844,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,34,tool_call_result,verification-heavy:tool_output:2,tool output,70,durable workspace,,verification-heavy:tool-node:2,verification-heavy:branch:2,prov:tool:2,,,true,,,80,,,tool:v1,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,true,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,not_reuse_candidate,4,0.0,34.001,34.1844,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,36,verifier_start,,,,,,verification-heavy:verify-node:2,verification-heavy:branch:2,,,,,,,,verification-heavy:verifier:2,,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,not_reuse_candidate,0,0.01,,,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,37,object_create,verification-heavy:verifier_state:2,verifier state,59,CPU DRAM,,verification-heavy:verify-node:2,verification-heavy:branch:2,prov:verification-heavy:verifier:2,,0.72,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,98edeac036c0f72f,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.05,37.001,37.30618,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,38,object_place,verification-heavy:verifier_state:2,verifier state,50,CPU DRAM,,verification-heavy:verify-node:2,verification-heavy:branch:2,prov:verification-heavy:verifier:2,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,98edeac036c0f72f,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.06,38.001,38.306,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,38,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.04,38.001,38.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,38,object_access,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.05,38.001,38.0974,0.366667,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,42,verifier_result,verification-heavy:verifier_state:2,verifier state,50,CPU DRAM,,verification-heavy:verify-node:2,verification-heavy:branch:2,prov:verification-heavy:verifier:2,,,true,,130,,verification-heavy:verifier:2,rejected,verifier:v1,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,5abd174229e87113,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,3,0.09,42.001,42.306,1.743778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,43,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.0,43.001,43.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,47,verifier_start,,,,,,verification-heavy:verify-node:3,verification-heavy:branch:3,,,,,,,,verification-heavy:verifier:3,,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,not_reuse_candidate,0,0.01,,,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_create,verification-heavy:verifier_state:3,verifier state,53,CPU DRAM,,verification-heavy:verify-node:3,verification-heavy:branch:3,prov:verification-heavy:verifier:3,,0.72,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,57c34ebaa09ff787,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.05,48.001,48.30606,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.03,48.001,48.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.04,48.001,48.0974,0.366667,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:branch_state:1,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.08,48.001,48.2083,10.344444,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:trajectory_log:1,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.09,48.001,48.2257,9.077778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:branch_state:2,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.03,48.001,48.2083,10.344444,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:trajectory_log:2,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.04,48.001,48.2257,9.077778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:branch_state:3,branch state,65,CPU DRAM,,,,,16,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.05,48.001,48.2083,8.824444,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:trajectory_log:3,trajectory log,35,NVMe,,,,,15,0.75,true,11,35,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.06,48.001,48.2257,7.177778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:tool_output:1,tool output,70,durable workspace,,,,,20,0.75,true,23,70,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.04,48.001,48.1844,7.777778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:tool_output:2,tool output,70,durable workspace,,,,,14,0.75,true,23,70,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.05,48.001,48.1844,6.097778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:verifier_state:1,verifier state,50,CPU DRAM,,,,,20,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.09,48.001,48.306,9.711111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:verifier_state:2,verifier state,50,CPU DRAM,,,,,10,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,tampered_48856863fd9b2114,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,denied_reuse,3,0.03,48.001,48.306,5.911111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,48,object_access,verification-heavy:tool_output:3,tool output,70,durable workspace,,,,,17,0.75,true,23,70,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.01,48.001,48.1844,6.937778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,49,object_place,verification-heavy:verifier_state:3,verifier state,50,CPU DRAM,,verification-heavy:verify-node:3,verification-heavy:branch:3,prov:verification-heavy:verifier:3,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,57c34ebaa09ff787,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.05,49.001,49.306,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,53,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.03,53.001,53.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,54,verifier_result,verification-heavy:verifier_state:3,verifier state,50,CPU DRAM,,verification-heavy:verify-node:3,verification-heavy:branch:3,prov:verification-heavy:verifier:3,,,true,,130,,verification-heavy:verifier:3,accepted,verifier:v1,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,f110d4fea14041a5,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,3,0.07,54.001,54.306,2.491111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,58,verifier_start,,,,,,verification-heavy:verify-node:4,verification-heavy:branch:1,,,,,,,,verification-heavy:verifier:4,,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,not_reuse_candidate,0,0.05,,,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,58,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.06,58.001,58.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,58,object_access,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.0,58.001,58.0974,0.366667,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,59,object_create,verification-heavy:verifier_state:4,verifier state,57,CPU DRAM,,verification-heavy:verify-node:4,verification-heavy:branch:1,prov:verification-heavy:verifier:4,,0.72,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,920ca925c56bfb0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.04,59.001,59.30614,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,60,object_place,verification-heavy:verifier_state:4,verifier state,50,CPU DRAM,,verification-heavy:verify-node:4,verification-heavy:branch:1,prov:verification-heavy:verifier:4,,,true,,,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,920ca925c56bfb0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,not_reuse_candidate,3,0.05,60.001,60.306,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,63,verifier_result,verification-heavy:verifier_state:4,verifier state,50,CPU DRAM,,verification-heavy:verify-node:4,verification-heavy:branch:1,prov:verification-heavy:verifier:4,,,true,,130,,verification-heavy:verifier:4,rejected,verifier:v1,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,ecbb91cb45f9142b,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,safe_reuse,3,0.06,63.001,63.306,2.491111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,63,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.04,63.001,63.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,64,branch_merge,,,,,,verification-heavy:merge-node:1,verification-heavy:branch:1,,,,,,,,,merged,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,safe_reuse,0,0.05,,,0.2,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,67,branch_discard,,,,,,verification-heavy:merge-node:2,verification-heavy:branch:2,,,,,,,,,discarded,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,not_reuse_candidate,0,0.06,,,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.0,68.001,68.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.01,68.001,68.0974,0.366667,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:branch_state:1,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.05,68.001,68.2083,10.344444,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:trajectory_log:1,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.06,68.001,68.2257,9.077778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:branch_state:2,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.07,68.001,68.2083,10.344444,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:trajectory_log:2,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.08,68.001,68.2257,6.354444,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:branch_state:3,branch state,65,CPU DRAM,,,,,20,0.75,true,21,65,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,downgraded_reuse,2,0.09,68.001,68.2083,10.344444,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:trajectory_log:3,trajectory log,35,NVMe,,,,,20,0.75,true,11,35,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization,denied_reuse,3,0.03,68.001,68.2257,9.077778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:tool_output:1,tool output,70,durable workspace,,,,,20,0.75,true,23,70,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.01,68.001,68.1844,7.777778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:tool_output:2,tool output,70,durable workspace,,,,,20,0.75,true,23,70,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.02,68.001,68.1844,7.777778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:1,verifier state,50,CPU DRAM,,,,,20,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.06,68.001,68.306,9.711111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:2,verifier state,50,CPU DRAM,,,,,20,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.07,68.001,68.306,9.711111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:3,verifier state,50,CPU DRAM,,,,,19,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.08,68.001,68.306,9.331111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:verifier_state:4,verifier state,50,CPU DRAM,,,,,8,0.75,true,16,50,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7ad4a4fc05e4da76,actor_verifier,actor_verifier,0705800f02548b0e,not_required,true,trajectory_lineage; replay_authorization; verifier_evidence_binding,downgraded_reuse,3,0.09,68.001,68.306,5.151111,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,68,object_access,verification-heavy:tool_output:3,tool output,70,durable workspace,,,,,20,0.75,true,23,70,80,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,5da1dfa74b5a5d04,actor_verifier,actor_verifier,,hold_active,false,provenance_presence; trajectory_lineage; replay_authorization; pointer_recoverability,denied_reuse,4,0.0,68.001,68.1844,7.777778,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,70,branch_merge,,,,,,verification-heavy:merge-node:3,verification-heavy:branch:3,,,,,,,,,merged,synthetic_v2,,synthetic_trace_v3,tenant_verify,,actor_verifier,actor_verifier,,not_required,false,,safe_reuse,0,0.01,,,0.2,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,72,object_migrate,verification-heavy:branch_state:1,branch state,65,NVMe,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.05,72.001,72.2083,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,72,object_migrate,verification-heavy:trajectory_log:1,trajectory log,35,NVMe,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,9a9bbc5bec4fb399,actor_verifier,actor_verifier,,not_required,false,provenance_presence; trajectory_lineage; replay_authorization,not_reuse_candidate,3,0.06,72.001,72.2257,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,72,object_migrate,verification-heavy:branch_state:2,branch state,65,NVMe,,,,,,,true,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,7b123891063df3f8,actor_verifier,actor_verifier,,not_required,true,trajectory_lineage; replay_authorization,not_reuse_candidate,2,0.07,72.001,72.2083,0.0,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,73,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.05,73.001,73.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,78,object_access,verification-heavy:weights:1,weights,900,HBM/GPU memory,,,,,5,0.75,false,300,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,df1e556be3b349ce,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation,safe_reuse,1,0.06,78.001,78.097,3.15,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,78,object_access,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,10,0.75,false,6,0,0,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,safe_reuse,2,0.0,78.001,78.0974,0.366667,synthetic_trace_v3
trace-v2-verification-heavy,verification-heavy,verification-heavy,78,object_evict,verification-heavy:KV_cache:1,KV cache,20,HBM/GPU memory,,,,,,,false,,,,,,synthetic_v2,none,synthetic_trace_v3,tenant_verify,45e2f4add9763d48,actor_verifier,baseline_runtime,,not_required,true,tenant_isolation; cache_salt_isolation,not_reuse_candidate,2,0.01,78.001,78.0974,0.0,synthetic_trace_v3
