node_id	node_type	label	support_role	source_group	source_file	source_id	access_date	license	confidence	source_reliability	geographic_scope	uncertainty_class	temporal_annotation_json	raw_attrs_json	raw_caveats_json
extinct_fauna:LQE:Argentavis_magnificens	extinct_fauna	Argentavis magnificens (Argentavis (giant teratorn))	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Argentavis_magnificens	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 9000.0, ""last_appearance_kyr_min"": 6000.0, ""primary_citation_code"": ""Campbell2007"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Argentavis magnificens"", ""body_mass_kg_approx"": 72, ""common_name"": ""Argentavis (giant teratorn)"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Teratornis_merriami	extinct_fauna	Teratornis merriami (Merriam's teratorn)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Teratornis_merriami	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 1800.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Campbell2007"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Teratornis merriami"", ""body_mass_kg_approx"": 15, ""common_name"": ""Merriam's teratorn"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Aiolornis_incredibilis	extinct_fauna	Aiolornis incredibilis (Incredible teratorn)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Aiolornis_incredibilis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 1800.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Campbell2007"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Aiolornis incredibilis"", ""body_mass_kg_approx"": 23, ""common_name"": ""Incredible teratorn"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Embolotherium_andrewsi	extinct_fauna	Embolotherium andrewsi (Embolotherium brontothere)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Embolotherium_andrewsi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Asia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 40000.0, ""last_appearance_kyr_min"": 36000.0, ""primary_citation_code"": ""Mihlbachler2008"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Embolotherium andrewsi"", ""body_mass_kg_approx"": 6000, ""common_name"": ""Embolotherium brontothere"", ""continent_or_region"": ""Asia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Asia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Megatherium_altiplanicum	extinct_fauna	Megatherium altiplanicum (Altiplano sloth)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Megatherium_altiplanicum	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 3500.0, ""last_appearance_kyr_min"": 2000.0, ""primary_citation_code"": ""Saint-Andre2010"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Megatherium altiplanicum"", ""body_mass_kg_approx"": 3500, ""common_name"": ""Altiplano sloth"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Promegatherium_smithwoodwardi	extinct_fauna	Promegatherium smithwoodwardi (Promegatherium)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Promegatherium_smithwoodwardi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 7000.0, ""last_appearance_kyr_min"": 4000.0, ""primary_citation_code"": ""Saint-Andre2010"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Promegatherium smithwoodwardi"", ""body_mass_kg_approx"": 2500, ""common_name"": ""Promegatherium"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Doedicurus_giganteus	extinct_fauna	Doedicurus giganteus (Doedicurus (largest glyptodont))	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Doedicurus_giganteus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 50.0, ""last_appearance_kyr_min"": 8.0, ""primary_citation_code"": ""Politis2019"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quaint.2018.05.025""}"	"{""binomial"": ""Doedicurus giganteus"", ""body_mass_kg_approx"": 1500, ""common_name"": ""Doedicurus (largest glyptodont)"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Glyptotherium_texanum	extinct_fauna	Glyptotherium texanum (Texan glyptodont)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Glyptotherium_texanum	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2500.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Carlini2008"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quaint.2007.05.009""}"	"{""binomial"": ""Glyptotherium texanum"", ""body_mass_kg_approx"": 1000, ""common_name"": ""Texan glyptodont"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Diprothomo_platensis	extinct_fauna	Diprothomo platensis (Diprothomo (S Amer.))	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Diprothomo_platensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 100.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Politis2019"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quaint.2018.05.025""}"	"{""binomial"": ""Diprothomo platensis"", ""body_mass_kg_approx"": 90, ""common_name"": ""Diprothomo (S Amer.)"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Toxodon_darwini	extinct_fauna	Toxodon darwini (Darwin's toxodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Toxodon_darwini	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2000.0, ""last_appearance_kyr_min"": 10.0, ""primary_citation_code"": ""Fari\u00f1a2014"", ""primary_citation_doi"": ""https://doi.org/10.1080/08912963.2013.840375""}"	"{""binomial"": ""Toxodon darwini"", ""body_mass_kg_approx"": 1200, ""common_name"": ""Darwin's toxodon"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Macrauchenia_boliviensis	extinct_fauna	Macrauchenia boliviensis (Bolivian macrauchenia)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Macrauchenia_boliviensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2500.0, ""last_appearance_kyr_min"": 10.0, ""primary_citation_code"": ""Westbury2017"", ""primary_citation_doi"": ""https://doi.org/10.1038/ncomms15951""}"	"{""binomial"": ""Macrauchenia boliviensis"", ""body_mass_kg_approx"": 1000, ""common_name"": ""Bolivian macrauchenia"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Pyrotherium_romeroi	extinct_fauna	Pyrotherium romeroi (Pyrotherium)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Pyrotherium_romeroi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 32000.0, ""last_appearance_kyr_min"": 27000.0, ""primary_citation_code"": ""Billet2010"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Pyrotherium romeroi"", ""body_mass_kg_approx"": 3500, ""common_name"": ""Pyrotherium"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Hexaprotodon_sivalensis	extinct_fauna	Hexaprotodon sivalensis (Sivalik hexaprotodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Hexaprotodon_sivalensis	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South Asia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2500.0, ""last_appearance_kyr_min"": 100.0, ""primary_citation_code"": ""Boisserie2005"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Hexaprotodon sivalensis"", ""body_mass_kg_approx"": 2500, ""common_name"": ""Sivalik hexaprotodon"", ""continent_or_region"": ""South Asia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South Asia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Hexaprotodon_namadicus	extinct_fauna	Hexaprotodon namadicus (Indian hexaprotodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Hexaprotodon_namadicus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South Asia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 200.0, ""last_appearance_kyr_min"": 50.0, ""primary_citation_code"": ""Boisserie2005"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Hexaprotodon namadicus"", ""body_mass_kg_approx"": 2500, ""common_name"": ""Indian hexaprotodon"", ""continent_or_region"": ""South Asia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South Asia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Sinomegaceros_yabei	extinct_fauna	Sinomegaceros yabei (Yabe's giant deer)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Sinomegaceros_yabei	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	East Asia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 100.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Croitor2018"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Sinomegaceros yabei"", ""body_mass_kg_approx"": 500, ""common_name"": ""Yabe's giant deer"", ""continent_or_region"": ""East Asia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""East Asia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Gigantopithecus_blacki	extinct_fauna	Gigantopithecus blacki (Gigantopithecus)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Gigantopithecus_blacki	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	East/SE Asia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2000.0, ""last_appearance_kyr_min"": 100.0, ""primary_citation_code"": ""Zhang2024"", ""primary_citation_doi"": ""https://doi.org/10.1038/s41586-023-06900-0""}"	"{""binomial"": ""Gigantopithecus blacki"", ""body_mass_kg_approx"": 270, ""common_name"": ""Gigantopithecus"", ""continent_or_region"": ""East/SE Asia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""East/SE Asia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Theropithecus_brumpti	extinct_fauna	Theropithecus brumpti (Brumpt's gelada)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Theropithecus_brumpti	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Africa	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 4000.0, ""last_appearance_kyr_min"": 1500.0, ""primary_citation_code"": ""Jablonski1993"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Theropithecus brumpti"", ""body_mass_kg_approx"": 65, ""common_name"": ""Brumpt's gelada"", ""continent_or_region"": ""Africa""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Africa"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Gorgopithecus_major	extinct_fauna	Gorgopithecus major (Gorgopithecus)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Gorgopithecus_major	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Africa	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 2500.0, ""last_appearance_kyr_min"": 1500.0, ""primary_citation_code"": ""Folinsbee2008"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Gorgopithecus major"", ""body_mass_kg_approx"": 50, ""common_name"": ""Gorgopithecus"", ""continent_or_region"": ""Africa""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Africa"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Onohippidium_saldiasi	extinct_fauna	Onohippidium saldiasi (Onohippidium)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Onohippidium_saldiasi	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Patagonia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 13.0, ""last_appearance_kyr_min"": 9.5, ""primary_citation_code"": ""Prado2011"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quaint.2010.10.022""}"	"{""binomial"": ""Onohippidium saldiasi"", ""body_mass_kg_approx"": 200, ""common_name"": ""Onohippidium"", ""continent_or_region"": ""Patagonia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Patagonia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Hippidion_principale	extinct_fauna	Hippidion principale (Principal hippidion)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Hippidion_principale	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 1800.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Prado2011"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quaint.2010.10.022""}"	"{""binomial"": ""Hippidion principale"", ""body_mass_kg_approx"": 280, ""common_name"": ""Principal hippidion"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Hippidion_devillei	extinct_fauna	Hippidion devillei (Devil's hippidion)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Hippidion_devillei	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 1800.0, ""last_appearance_kyr_min"": 11.0, ""primary_citation_code"": ""Prado2011"", ""primary_citation_doi"": ""https://doi.org/10.1016/j.quaint.2010.10.022""}"	"{""binomial"": ""Hippidion devillei"", ""body_mass_kg_approx"": 250, ""common_name"": ""Devil's hippidion"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Thylacosmilus_atrox	extinct_fauna	Thylacosmilus atrox (Marsupial sabertooth)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Thylacosmilus_atrox	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 9000.0, ""last_appearance_kyr_min"": 3500.0, ""primary_citation_code"": ""Forasiepi2019"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Thylacosmilus atrox"", ""body_mass_kg_approx"": 100, ""common_name"": ""Marsupial sabertooth"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Borhyaena_tuberata	extinct_fauna	Borhyaena tuberata (Borhyaena)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Borhyaena_tuberata	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	South America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 22000.0, ""last_appearance_kyr_min"": 17000.0, ""primary_citation_code"": ""Forasiepi2019"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Borhyaena tuberata"", ""body_mass_kg_approx"": 50, ""common_name"": ""Borhyaena"", ""continent_or_region"": ""South America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""South America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Amphicyon_ingens	extinct_fauna	Amphicyon ingens (Bear-dog)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Amphicyon_ingens	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 23000.0, ""last_appearance_kyr_min"": 10000.0, ""primary_citation_code"": ""Hunt2003"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Amphicyon ingens"", ""body_mass_kg_approx"": 600, ""common_name"": ""Bear-dog"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Daphoenodon_superbus	extinct_fauna	Daphoenodon superbus (Daphoenodon)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Daphoenodon_superbus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	North America	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 23000.0, ""last_appearance_kyr_min"": 19000.0, ""primary_citation_code"": ""Hunt2003"", ""primary_citation_doi"": """"}"	"{""binomial"": ""Daphoenodon superbus"", ""body_mass_kg_approx"": 200, ""common_name"": ""Daphoenodon"", ""continent_or_region"": ""North America""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""North America"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Macropus_ferragus	extinct_fauna	Macropus ferragus (Ferragus kangaroo)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Macropus_ferragus	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 100.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Prideaux2007"", ""primary_citation_doi"": ""https://doi.org/10.1130/G23070A.1""}"	"{""binomial"": ""Macropus ferragus"", ""body_mass_kg_approx"": 100, ""common_name"": ""Ferragus kangaroo"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
extinct_fauna:LQE:Procoptodon_rapha	extinct_fauna	Procoptodon rapha (Rapha kangaroo)	extinct_fauna	paleobotany_sources	substrate/staging/paleobotany_sources/lqe/extinct_fauna.jsonl	LQE:Procoptodon_rapha	2026-05-17	CC-BY-4.0 (compilation); primary citations as published	0.85	0.9	Australia	stratigraphic-range	"{""interval_basis"": ""calibrated radiocarbon ages or biostratigraphic LAD per primary citation"", ""last_appearance_kyr_max"": 100.0, ""last_appearance_kyr_min"": 40.0, ""primary_citation_code"": ""Prideaux2007"", ""primary_citation_doi"": ""https://doi.org/10.1130/G23070A.1""}"	"{""binomial"": ""Procoptodon rapha"", ""body_mass_kg_approx"": 80, ""common_name"": ""Rapha kangaroo"", ""continent_or_region"": ""Australia""}"	"{""body_mass_estimate_basis"": ""published taxonomic mass estimate; not measured per specimen"", ""geographic_scope"": ""Australia"", ""interpretation_caveat"": ""Last-appearance date is stratigraphic; absence of post-LAD finds does not prove extinction at LAD."", ""uncertainty_class"": ""stratigraphic-range""}"
