input_table	row_index	edge_type	raw_scientific_name	normalized_name_key	failure_reason	source_id
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	118	climate_envelope	Dioscorea pentaphylla	dioscorea pentaphylla	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	119	climate_envelope	Dioscorea praehensilis	dioscorea praehensilis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	120	climate_envelope	Dioscorea rotundata	dioscorea rotundata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	121	climate_envelope	Diplotaxis erucoides	diplotaxis erucoides	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	122	climate_envelope	Echinochloa frumentacea	echinochloa frumentacea	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	123	climate_envelope	Elaeis guineensis	elaeis guineensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	124	climate_envelope	Eleusine coracana	eleusine coracana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	125	climate_envelope	Eleusine indica + Eleusine africana	eleusine indica + eleusine africana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	126	climate_envelope	Eragrostis pilosa	eragrostis pilosa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	127	climate_envelope	Eragrostis tef	eragrostis tef	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	128	climate_envelope	Eruca sativa	eruca sativa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	129	climate_envelope	Eugenia caryophyllata	eugenia caryophyllata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	130	climate_envelope	Euterpe oleracea	euterpe oleracea	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	131	climate_envelope	Fagopyrum esculentum	fagopyrum esculentum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	132	climate_envelope	Foeniculum vulgare	foeniculum vulgare	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	133	climate_envelope	Fragaria chiloensis	fragaria chiloensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	134	climate_envelope	Fragaria iinumae	fragaria iinumae	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	135	climate_envelope	Fragaria vesca	fragaria vesca	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	136	climate_envelope	Fragaria virginiana	fragaria virginiana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	137	climate_envelope	Fragaria viridis	fragaria viridis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	138	climate_envelope	Fragaria x ananassa	fragaria x ananassa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	139	climate_envelope	Glycine canescens	glycine canescens	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	140	climate_envelope	Glycine clandestina	glycine clandestina	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	141	climate_envelope	Glycine max	glycine max	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	142	climate_envelope	Glycine soja	glycine soja	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	143	climate_envelope	Glycine tabacina	glycine tabacina	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	144	climate_envelope	Glycine tomentella	glycine tomentella	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	145	climate_envelope	Gossypium arboreum/herbaceum	gossypium arboreum/herbaceum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	146	climate_envelope	Gossypium barbadense	gossypium barbadense	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	147	climate_envelope	Gossypium darwinii	gossypium darwinii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	148	climate_envelope	Gossypium hirsutum	gossypium hirsutum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	149	climate_envelope	Gossypium klotzschianum	gossypium klotzschianum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	150	climate_envelope	Gossypium mustelinum	gossypium mustelinum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	151	climate_envelope	Gossypium raimondii	gossypium raimondii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	152	climate_envelope	Gossypium thurberi	gossypium thurberi	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	153	climate_envelope	Gossypium tomentosum	gossypium tomentosum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	154	climate_envelope	Helianthus annuus	helianthus annuus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	155	climate_envelope	Helianthus annuus wild populations	helianthus annuus wild populations	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	156	climate_envelope	Helianthus anomalus	helianthus anomalus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	157	climate_envelope	Helianthus argophyllus	helianthus argophyllus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	158	climate_envelope	Helianthus bolanderi	helianthus bolanderi	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	159	climate_envelope	Helianthus debilis	helianthus debilis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	160	climate_envelope	Helianthus exilis	helianthus exilis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	161	climate_envelope	Helianthus maximiliani	helianthus maximiliani	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	162	climate_envelope	Helianthus paradoxus	helianthus paradoxus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	163	climate_envelope	Helianthus petiolaris	helianthus petiolaris	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	164	climate_envelope	Helianthus rigidus	helianthus rigidus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	165	climate_envelope	Helianthus tuberosus	helianthus tuberosus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	166	climate_envelope	Hevea brasiliensis	hevea brasiliensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	167	climate_envelope	Hibiscus cannabinus	hibiscus cannabinus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	168	climate_envelope	Hibiscus sabdariffa	hibiscus sabdariffa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	169	climate_envelope	Hordeum bulbosum	hordeum bulbosum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	170	climate_envelope	Hordeum murinum	hordeum murinum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	171	climate_envelope	Hordeum spontaneum	hordeum spontaneum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	172	climate_envelope	Hordeum vulgare	hordeum vulgare	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	173	climate_envelope	Hordeum vulgare subsp. spontaneum	hordeum vulgare subsp. spontaneum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	174	climate_envelope	Indigofera tinctoria	indigofera tinctoria	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	175	climate_envelope	Ipomoea batatas	ipomoea batatas	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	176	climate_envelope	Ipomoea cordatotriloba	ipomoea cordatotriloba	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	177	climate_envelope	Ipomoea lacunosa	ipomoea lacunosa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	178	climate_envelope	Ipomoea ramosissima	ipomoea ramosissima	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	179	climate_envelope	Ipomoea trifida	ipomoea trifida	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	180	climate_envelope	Ipomoea triloba	ipomoea triloba	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	181	climate_envelope	Jatropha curcas	jatropha curcas	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	182	climate_envelope	Juglans regia	juglans regia	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	183	climate_envelope	Lactuca sativa	lactuca sativa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	184	climate_envelope	Lawsonia inermis	lawsonia inermis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	185	climate_envelope	Lens culinaris	lens culinaris	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	186	climate_envelope	Lens ervoides	lens ervoides	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	187	climate_envelope	Lens nigricans	lens nigricans	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	188	climate_envelope	Lens odemensis	lens odemensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	189	climate_envelope	Lens orientalis	lens orientalis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	190	climate_envelope	Lens tomentosus	lens tomentosus	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	191	climate_envelope	Linum usitatissimum	linum usitatissimum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	192	climate_envelope	Litchi chinensis	litchi chinensis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	193	climate_envelope	Malus baccata	malus baccata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	194	climate_envelope	Malus domestica	malus domestica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	195	climate_envelope	Malus floribunda	malus floribunda	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	196	climate_envelope	Malus orientalis	malus orientalis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	197	climate_envelope	Malus prunifolia	malus prunifolia	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	198	climate_envelope	Malus sieversii	malus sieversii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	199	climate_envelope	Malus sylvestris	malus sylvestris	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	200	climate_envelope	Mangifera indica	mangifera indica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	201	climate_envelope	Manihot esculenta	manihot esculenta	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	202	climate_envelope	Manihot esculenta subsp. flabellifolia	manihot esculenta subsp. flabellifolia	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	203	climate_envelope	Manihot flabellifolia	manihot flabellifolia	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	204	climate_envelope	Manihot glaziovii	manihot glaziovii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	205	climate_envelope	Manihot peruviana	manihot peruviana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	206	climate_envelope	Manihot pruinosa	manihot pruinosa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	207	climate_envelope	Manihot tristis	manihot tristis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	208	climate_envelope	Mauritia flexuosa	mauritia flexuosa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	209	climate_envelope	Musa acuminata	musa acuminata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	210	climate_envelope	Musa balbisiana	musa balbisiana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	211	climate_envelope	Musa basjoo	musa basjoo	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	212	climate_envelope	Musa beccarii	musa beccarii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	213	climate_envelope	Musa ornata	musa ornata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	214	climate_envelope	Musa schizocarpa	musa schizocarpa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	215	climate_envelope	Musa textilis	musa textilis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	216	climate_envelope	Musa x paradisiaca / Musa acuminata cultivar group	musa x paradisiaca / musa acuminata cultivar group	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	217	climate_envelope	Myristica fragrans	myristica fragrans	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	218	climate_envelope	Nephelium lappaceum	nephelium lappaceum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	219	climate_envelope	Nicotiana sylvestris	nicotiana sylvestris	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	220	climate_envelope	Nicotiana tabacum	nicotiana tabacum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	221	climate_envelope	Nicotiana tomentosiformis	nicotiana tomentosiformis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	222	climate_envelope	Olea cuspidata	olea cuspidata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	223	climate_envelope	Olea europaea	olea europaea	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	224	climate_envelope	Olea europaea subsp. europaea var. europaea	olea europaea subsp. europaea var. europaea	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	225	climate_envelope	Olea europaea subsp. europaea var. sylvestris	olea europaea subsp. europaea var. sylvestris	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	226	climate_envelope	Olea welwitschii	olea welwitschii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	227	climate_envelope	Olea woodiana	olea woodiana	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	228	climate_envelope	Oryza barthii	oryza barthii	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	229	climate_envelope	Oryza glaberrima	oryza glaberrima	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	230	climate_envelope	Oryza longistaminata	oryza longistaminata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	231	climate_envelope	Oryza meridionalis	oryza meridionalis	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	232	climate_envelope	Oryza nivara	oryza nivara	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	233	climate_envelope	Oryza punctata	oryza punctata	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	234	climate_envelope	Oryza rufipogon	oryza rufipogon	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	235	climate_envelope	Oryza sativa	oryza sativa	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	236	climate_envelope	Oryza sativa subsp. indica	oryza sativa subsp. indica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	237	climate_envelope	Oryza sativa subsp. japonica	oryza sativa subsp. japonica	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	238	climate_envelope	Panicum miliaceum	panicum miliaceum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	239	climate_envelope	Pennisetum glaucum	pennisetum glaucum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	240	climate_envelope	Pennisetum glaucum (Cenchrus americanus)	pennisetum glaucum (cenchrus americanus)	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	241	climate_envelope	Pennisetum mollissimum	pennisetum mollissimum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
substrate/staging/domestication_sources/climate_envelopes/per_taxon_bioclim.tsv	242	climate_envelope	Pennisetum violaceum	pennisetum violaceum	no Barrier 1 accepted key for climate-envelope taxon	WorldClim_v2.1+CHELSA_v2.1
